batch_order,phase,batch_id,disease_name,entity_type,entity_name,role_assignment,assignment_confidence,evidence_basis,review_reason,source_id,source_lookup_status,source_title,authors_or_organization,year,source_type,source_url,doi,pmid,pmcid,source_access,rows_supported,reliability_note,source_check_note,candidate_row,file_name
3,Phase V,v_batch_3_cchf_tbe_sfts_oropouche,Tick-borne encephalitis,vector,Dermacentor reticulatus,candidate_vector,medium,Primary study explicitly supports vector status.,Add cautiously; not a canonical pan-regional vector.,TBE_S7,matched_sources_used,Dermacentor reticulatus is a vector of tick-borne encephalitis virus,Ličková et al.,2020,primary study,https://www.sciencedirect.com/science/article/pii/S1877959X19305138,,,,abstract_only,*D. reticulatus*,Stronger than detection-only evidence.,verify source URL/DOI/PMID and exact evidence span before import,Tick-borne encephalitis | vector | Dermacentor reticulatus | candidate_vector | medium,1-s2.0-S1877959X19305138-main.pdf
3,Phase V,v_batch_3_cchf_tbe_sfts_oropouche,Tick-borne encephalitis,vector,Haemaphysalis concinna,candidate_vector,medium,"Review-based, region-specific non-core vector evidence.",Needs confirmation that roster taxon should receive an explicit candidate row.,TBE_S6,matched_sources_used,Tick-Borne Encephalitis Virus (TBEV),Mittova et al.,2024,peer-reviewed review,https://www.mdpi.com/2036-7481/15/4/174,,,,full_text,*H. concinna*,"Review-based, region-specific non-core vector support.",verify source URL/DOI/PMID and exact evidence span before import,Tick-borne encephalitis | vector | Haemaphysalis concinna | candidate_vector | medium,microbiolres-15-00174.pdf
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Ebola virus disease,host,Gorilla gorilla,spillover_host,medium,Species-level source-animal evidence exists for documented spillover chains.,Verify whether repo vocabulary distinguishes spillover_host from incidental_host for wildlife source carcasses.,EBO5,matched_sources_used,Wave-Like Spread of Ebola Zaire; Multiple Ebola Virus Transmission Events and Rapid Decline of Central African Wildlife,"Walsh, Biek, Real; Leroy et al.",2005; 2004,primary_study / analysis,https://journals.plos.org/plosbiology/article?id=10.1371%2Fjournal.pbio.0030371; https://documentsdelivered.com/source/034/054/034054646.php,10.1371/journal.pbio.0030371; 10.1126/science.1092528,14726594,none,full_text / abstract_only,Gorilla gorilla; Pan troglodytes rows,"Strong support that great apes were source animals in documented spillover chains, not reservoirs.",verify source URL/DOI/PMID and exact evidence span before import,Ebola virus disease | host | Gorilla gorilla | spillover_host | medium,document_ebola1.pdf
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Ebola virus disease,host,Homo sapiens,spillover_host,high,Official pages explicitly describe animal-to-human introduction before onward human transmission.,Useful as a separate ecological context row from amplification.,EBO1,matched_sources_used,Ebola disease; How Ebola Disease Spreads,WHO; CDC,2025; 2024,official_page,https://www.who.int/news-room/fact-sheets/detail/ebola-virus-disease; https://www.cdc.gov/ebola/causes/index.html,none,none,none,official_page,human spillover; human amplification; vector note,High reliability for broad transmission-cycle claims.,verify source URL/DOI/PMID and exact evidence span before import,Ebola virus disease | host | Homo sapiens | spillover_host | high,
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Ebola virus disease,host,Pan troglodytes,spillover_host,medium,Species-level source-animal evidence exists for documented spillover chains.,Same vocabulary check as above.,EBO5,matched_sources_used,Wave-Like Spread of Ebola Zaire; Multiple Ebola Virus Transmission Events and Rapid Decline of Central African Wildlife,"Walsh, Biek, Real; Leroy et al.",2005; 2004,primary_study / analysis,https://journals.plos.org/plosbiology/article?id=10.1371%2Fjournal.pbio.0030371; https://documentsdelivered.com/source/034/054/034054646.php,10.1371/journal.pbio.0030371; 10.1126/science.1092528,14726594,none,full_text / abstract_only,Gorilla gorilla; Pan troglodytes rows,"Strong support that great apes were source animals in documented spillover chains, not reservoirs.",verify source URL/DOI/PMID and exact evidence span before import,Ebola virus disease | host | Pan troglodytes | spillover_host | medium,document_ebola1.pdf
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Marburg virus disease,host,Chlorocebus aethiops,incidental_host,medium,Source animal for the first recognised outbreak.,Check whether repo vocabulary prefers incidental_host or spillover_host for source primates in laboratory-associated introductions.,MAR3,matched_sources_used,Marburg virus disease; History of Marburg Outbreaks,WHO; CDC,2025; 2025,official_page,https://www.who.int/csr/disease/marburg/en/; https://www.cdc.gov/marburg/outbreaks/index.html,none,none,none,official_page,Chlorocebus aethiops row,"Sufficient for historical source-animal attribution, not for reservoir inference.",verify source URL/DOI/PMID and exact evidence span before import,Marburg virus disease | host | Chlorocebus aethiops | incidental_host | medium,
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Marburg virus disease,host,Homo sapiens,spillover_host,high,Clear zoonotic introduction from bats to people.,Useful if repo wants separate human spillover and amplifying rows.,MAR1,matched_sources_used,Marburg virus disease; About Marburg,WHO; CDC,2025; 2025,official_page,https://www.who.int/news-room/fact-sheets/detail/marburg-virus-disease; https://www.cdc.gov/marburg/about/index.html,none,none,none,official_page,human spillover; human amplification; vector note,High reliability for broad cycle description and named natural host claim.,verify source URL/DOI/PMID and exact evidence span before import,Marburg virus disease | host | Homo sapiens | spillover_host | high,
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Nipah virus disease,host,Homo sapiens,spillover_host,high,Official sources explicitly describe animal/food-to-human infection.,Useful if repo allows both human spillover and amplification rows.,NIP1,matched_sources_used,Nipah virus; About Nipah Virus,WHO; CDC,2026; 2026,official_page,https://www.who.int/news-room/fact-sheets/detail/nipah-virus; https://www.cdc.gov/nipah-virus/about/index.html,none,none,none,official_page,human spillover; vector note,High reliability for broad cycle claims.,verify source URL/DOI/PMID and exact evidence span before import,Nipah virus disease | host | Homo sapiens | spillover_host | high,
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Nipah virus disease,host,Pteropus hypomelanus,reservoir_host,high,Live-virus isolation and “one of the natural hosts” language.,Strong species-level row.,NIP3,matched_sources_used,Isolation of Nipah virus from Malaysian Island flying-foxes,Kaw Bing Chua et al.,2002,primary_study,https://pubmed.ncbi.nlm.nih.gov/11880045/,10.1016/S1286-4579(01)01522-2,11880045,none,abstract_only,Pteropus hypomelanus row,Strong species-level isolation evidence.,verify source URL/DOI/PMID and exact evidence span before import,Nipah virus disease | host | Pteropus hypomelanus | reservoir_host | high,1-s2.0-S1286457901015222-main.pdf
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Nipah virus disease,host,Pteropus lylei,reservoir_host,medium,Cambodia isolate and follow-on characterisation support the species row.,Slightly more region-specific than the Malaysia and India species rows.,NIP6,matched_sources_used,"High Pathogenicity of Nipah Virus from Pteropus lylei Fruit Bats, Cambodia; Genetic characterization of Nipah virus from Thai fruit bats (Pteropus lylei)",Gaudino et al.; Wacharapluesadee et al.,2020; 2013,primary_study / peer_reviewed_article,https://pubmed.ncbi.nlm.nih.gov/31855143/; https://sciendo.com/article/10.5372/1905-7415.0706.244,10.3201/eid2601.191284; 10.5372/1905-7415.0706.244,31855143,PMC6924896,abstract_only,Pteropus lylei row,"Reasonable species support, but still verify repo policy on how many species rows to add beneath Pteropus spp.",verify source URL/DOI/PMID and exact evidence span before import,Nipah virus disease | host | Pteropus lylei | reservoir_host | medium,"19-1284.pdf, 10.5372_1905-7415.0706.244.pdf"
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Nipah virus disease,host,Pteropus medius,reservoir_host,medium,Human-bat sequence linkage and 2019 Kerala detection/IgG.,Strong regional evidence; verify whether repo prefers species row in addition to genus row.,NIP5,matched_sources_used,"Nipah Virus Sequences from Humans and Bats during Nipah Outbreak, Kerala, India, 2018; Detection of Nipah virus in Pteropus medius in 2019 outbreak from Ernakulam district, Kerala, India",Yadav et al.; Sudeep et al.,2019; 2021,primary_study,https://wwwnc.cdc.gov/eid/article/25/5/18-1076_article; https://pubmed.ncbi.nlm.nih.gov/33563231/,10.3201/eid2505.181076; 10.1186/s12879-021-05865-7,31002049; 33563231,PMC6478210; PMC7871573,full_text / abstract_only,Pteropus medius row,Very useful India-specific species evidence.,verify source URL/DOI/PMID and exact evidence span before import,Nipah virus disease | host | Pteropus medius | reservoir_host | medium,"18-1076-1.pdf, 12879_2021_Article_5865.pdf"
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Nipah virus disease,host,Pteropus vampyrus,reservoir_host,high,Isolation from naturally infected bats plus recrudescence evidence.,Strong species-level row.,NIP4,matched_sources_used,"Characterization of Nipah Virus from Naturally Infected Pteropus vampyrus Bats, Malaysia; Evidence for Nipah virus recrudescence and serological patterns of captive Pteropus vampyrus",Rahman et al.; Sohayati et al.,2010; 2011,primary_study,https://wwwnc.cdc.gov/eid/article/16/12/09-1790_article; https://pubmed.ncbi.nlm.nih.gov/21524339/,10.3201/eid1612.091790; 10.1017/S0950268811000550,21524339,PMC3423900,official_page / abstract_only,Pteropus vampyrus row,Strong species-level evidence.,verify source URL/DOI/PMID and exact evidence span before import,Nipah virus disease | host | Pteropus vampyrus | reservoir_host | high,"09-1790_finalD.pdf, evidence-for-nipah-virus-recrudescence-and-serological-patterns-of-captive-pteropus-vampyrus.pdf"
4,Phase N,n_batch_1_ebola_sudan_marburg_nipah,Sudan virus disease,host,Homo sapiens,spillover_host,medium,Zoonotic introduction into humans is clear even though the animal source species is unresolved.,Useful if repo permits separate spillover and amplification rows for humans.,SUD1,matched_sources_used,Sudan virus disease - Uganda,WHO,2025,official_page,https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON556; https://www.who.int/southeastasia/outbreaks-and-emergencies/disease-outbreak-news/item/2025-DON566,none,none,none,official_page,human spillover; human amplification; vector note,High reliability for broad outbreak epidemiology and transmission.,verify source URL/DOI/PMID and exact evidence span before import,Sudan virus disease | host | Homo sapiens | spillover_host | medium,
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Argentine hemorrhagic fever,host,Calomys laucha,reservoir_host,medium,"Multiple sources continue to place *C. laucha* in Junín ecology, but the signal is weaker than for *C. musculinus*.",Good manual-review candidate with explicit dispute caveat.,AHF-S3,matched_sources_used,A longitudinal study of Junin virus activity in the rodent reservoir of Argentine hemorrhagic fever,Mills JN et al.,1992,primary study,https://pubmed.ncbi.nlm.nih.gov/1335214/,10.4269/ajtmh.1992.47.749,1335214,,abstract_only,*C. musculinus*; *C. laucha*,Important primary field study showing relative strength of *C. musculinus* versus *C. laucha*.,multiple sources listed; verify each source supports the exact role grain,Argentine hemorrhagic fever | host | Calomys laucha | reservoir_host | medium,Mills-Caldern-JuninVirus-LongitudinalStudy-1992.pdf
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Argentine hemorrhagic fever,host,Calomys laucha,reservoir_host,medium,"Multiple sources continue to place *C. laucha* in Junín ecology, but the signal is weaker than for *C. musculinus*.",Good manual-review candidate with explicit dispute caveat.,AHF-S5,matched_sources_used,Epidemiology of Argentine hemorrhagic fever,Carballal G; Videla CM; Merani MS,1988,review,https://pubmed.ncbi.nlm.nih.gov/2841151/,10.1007/BF00144764,2841151,,abstract_only,*C. laucha*; *A. azarae*,Older but still central for disputed/additional reservoir claims; should be used conservatively.,multiple sources listed; verify each source supports the exact role grain,Argentine hemorrhagic fever | host | Calomys laucha | reservoir_host | medium,
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Argentine hemorrhagic fever,host,Calomys laucha,reservoir_host,medium,"Multiple sources continue to place *C. laucha* in Junín ecology, but the signal is weaker than for *C. musculinus*.",Good manual-review candidate with explicit dispute caveat.,AHF-S6,matched_sources_used,Junin virus: Infectious substances pathogen safety data sheet,Public Health Agency of Canada,2026,official_page,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/junin-virus.html,,,,official_page,*C. laucha* support; vector note; detection-only guardrails,"Useful official synthesis, but not a substitute for field ecology papers.",multiple sources listed; verify each source supports the exact role grain,Argentine hemorrhagic fever | host | Calomys laucha | reservoir_host | medium,
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Lassa fever,host,Homo sapiens,spillover_host,high,Primary human infection clearly originates from infected rodent contact/contamination.,Human row already exists in existing review as amplifying_host; curator should decide whether dual human-role rows are acceptable.,LF-S1,matched_sources_used,Lassa fever fact sheet,World Health Organization,2024,official_page,https://www.who.int/news-room/fact-sheets/detail/lassa-fever,,,,official_page,*Mastomys* genus reservoir group; human spillover; human amplifying context; vector note,High-value official transmission-cycle summary; species-limited only at genus level.,verify source URL/DOI/PMID and exact evidence span before import,Lassa fever | host | Homo sapiens | spillover_host | high,
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Lassa fever,host,Hylomyscus pamfi,reservoir_host,medium,Primary host-switch paper plus review synthesis support a real additional-reservoir claim.,Add only with explicit regional caveat and species-level provenance.,LF-S3,matched_sources_used,New Hosts of The Lassa Virus,Olayemi A et al.,2016,primary study,https://pubmed.ncbi.nlm.nih.gov/27140942/,10.1038/srep25280,27140942,PMC4853722,full_text,*M. erythroleucus*; *H. pamfi*,Primary host-switch paper; important for additional reservoir candidates.,multiple sources listed; verify each source supports the exact role grain,Lassa fever | host | Hylomyscus pamfi | reservoir_host | medium,srep25280.pdf
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Lassa fever,host,Hylomyscus pamfi,reservoir_host,medium,Primary host-switch paper plus review synthesis support a real additional-reservoir claim.,Add only with explicit regional caveat and species-level provenance.,LF-S4,matched_sources_used,"Systematics, Ecology, and Host Switching: Attributes Affecting Emergence of the Lassa Virus in Rodents across Western Africa",Olayemi A; Fichet-Calvet E,2020,review,https://www.mdpi.com/1999-4915/12/3/312,10.3390/v12030312,32183319,PMC7150792,full_text,Review synthesis for additional LASV rodent reservoirs,Peer-reviewed ecology review; good for conservative synthesis.,multiple sources listed; verify each source supports the exact role grain,Lassa fever | host | Hylomyscus pamfi | reservoir_host | medium,viruses-12-00312.pdf
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Lassa fever,host,Mastomys erythroleucus,reservoir_host,medium,Primary host-switch paper plus review synthesis support a real additional-reservoir claim.,"Regional/additional reservoir, not as settled as *M. natalensis*.",LF-S3,matched_sources_used,New Hosts of The Lassa Virus,Olayemi A et al.,2016,primary study,https://pubmed.ncbi.nlm.nih.gov/27140942/,10.1038/srep25280,27140942,PMC4853722,full_text,*M. erythroleucus*; *H. pamfi*,Primary host-switch paper; important for additional reservoir candidates.,multiple sources listed; verify each source supports the exact role grain,Lassa fever | host | Mastomys erythroleucus | reservoir_host | medium,srep25280.pdf
5,Phase N,n_batch_2_lassa_hantaan_argentine_hf,Lassa fever,host,Mastomys erythroleucus,reservoir_host,medium,Primary host-switch paper plus review synthesis support a real additional-reservoir claim.,"Regional/additional reservoir, not as settled as *M. natalensis*.",LF-S4,matched_sources_used,"Systematics, Ecology, and Host Switching: Attributes Affecting Emergence of the Lassa Virus in Rodents across Western Africa",Olayemi A; Fichet-Calvet E,2020,review,https://www.mdpi.com/1999-4915/12/3/312,10.3390/v12030312,32183319,PMC7150792,full_text,Review synthesis for additional LASV rodent reservoirs,Peer-reviewed ecology review; good for conservative synthesis.,multiple sources listed; verify each source supports the exact role grain,Lassa fever | host | Mastomys erythroleucus | reservoir_host | medium,viruses-12-00312.pdf
6,Phase N,n_batch_3_h5n1_mpox,Influenza (H5N1 avian influenza),host,Bos taurus,spillover_host,medium,Avian-origin spillover into dairy cattle with onward cattle transmission during the 2024–2026 U.S. outbreak context.,"Strong enough to stage, but still outbreak-specific and not a reservoir claim.",H5N1-03,matched_sources_used,Influenza (avian and other zoonotic),WHO,2026,official public-health factsheet,https://www.who.int/news-room/fact-sheets/detail/influenza-%28avian-and-other-zoonotic%29,,,,official_page,domestic poultry; Gallus caveat; Bos taurus context; Homo sapiens,"Best current official synthesis for poultry epizootics, dairy-cattle outbreaks, and human spillover framing.",multiple sources listed; verify each source supports the exact role grain,Influenza (H5N1 avian influenza) | host | Bos taurus | spillover_host | medium,
6,Phase N,n_batch_3_h5n1_mpox,Influenza (H5N1 avian influenza),host,Bos taurus,spillover_host,medium,Avian-origin spillover into dairy cattle with onward cattle transmission during the 2024–2026 U.S. outbreak context.,"Strong enough to stage, but still outbreak-specific and not a reservoir claim.",H5N1-05,matched_sources_used,"Avian influenza A (H5N1) virus in dairy cattle: origin, evolution, and cross-species transmission",Mostafa A et al.,2024,peer-reviewed review,https://pubmed.ncbi.nlm.nih.gov/39535188/,10.1128/mbio.02542-24,39535188,,abstract_only,Bos taurus; Felis catus,Strong review for cattle outbreak ecology and cross-species spillover from infected cattle.,multiple sources listed; verify each source supports the exact role grain,Influenza (H5N1 avian influenza) | host | Bos taurus | spillover_host | medium,mostafa-et-al-2024-avian-influenza-a-(h5n1)-virus-in-dairy-cattle-origin-evolution-and-cross-species-transmission.pdf
6,Phase N,n_batch_3_h5n1_mpox,Influenza (H5N1 avian influenza),host,Bos taurus,spillover_host,medium,Avian-origin spillover into dairy cattle with onward cattle transmission during the 2024–2026 U.S. outbreak context.,"Strong enough to stage, but still outbreak-specific and not a reservoir claim.",H5N1-06,matched_sources_used,Pathogenicity and transmissibility of bovine H5N1 influenza virus,Eisfeld AJ et al.,2024,primary study,https://www.nature.com/articles/s41586-024-07766-6,10.1038/s41586-024-07766-6,38977017,,full_text,Bos taurus,Strong primary support for bovine outbreak biology and transmissibility.,multiple sources listed; verify each source supports the exact role grain,Influenza (H5N1 avian influenza) | host | Bos taurus | spillover_host | medium,s41586-024-07766-6.pdf
6,Phase N,n_batch_3_h5n1_mpox,Influenza (H5N1 avian influenza),host,Felis catus,susceptible_host_only,medium,Species-level H5N1 susceptibility and spillover/contact-animal infection are well documented.,"Add only as spillover/susceptibility, not as a reservoir or amplifier.",H5N1-05,matched_sources_used,"Avian influenza A (H5N1) virus in dairy cattle: origin, evolution, and cross-species transmission",Mostafa A et al.,2024,peer-reviewed review,https://pubmed.ncbi.nlm.nih.gov/39535188/,10.1128/mbio.02542-24,39535188,,abstract_only,Bos taurus; Felis catus,Strong review for cattle outbreak ecology and cross-species spillover from infected cattle.,multiple sources listed; verify each source supports the exact role grain,Influenza (H5N1 avian influenza) | host | Felis catus | susceptible_host_only | medium,mostafa-et-al-2024-avian-influenza-a-(h5n1)-virus-in-dairy-cattle-origin-evolution-and-cross-species-transmission.pdf
6,Phase N,n_batch_3_h5n1_mpox,Influenza (H5N1 avian influenza),host,Felis catus,susceptible_host_only,medium,Species-level H5N1 susceptibility and spillover/contact-animal infection are well documented.,"Add only as spillover/susceptibility, not as a reservoir or amplifier.",H5N1-07,matched_sources_used,Avian influenza A H5N1 infections in cats,Marschall J; Hartmann K,2008,peer-reviewed review,https://pubmed.ncbi.nlm.nih.gov/18619884/,10.1016/j.jfms.2008.03.005,18619884,,abstract_only,Felis catus,Strong species-level cat susceptibility review; does not support reservoir status.,multiple sources listed; verify each source supports the exact role grain,Influenza (H5N1 avian influenza) | host | Felis catus | susceptible_host_only | medium,marschall-hartmann-2008-avian-influenza-a-h5n1-infections-in-cats.pdf
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cercocebus atys,spillover_host,medium,Strong 2026 field evidence for squirrel-linked spillover into wild mangabeys.,"Single natural outbreak, but directly relevant and species-level.",MPX-05,matched_sources_used,A Review of Evidence Related to the Zoonotic Characteristics of the Monkeypox Virus,Abdullah K et al.,2024,living systematic review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11476936/,10.1093/ofid/ofae503,39415826,PMC11476936,full_text,reservoir uncertainty; Cercocebus atys caution; Funisciurus anerythrus caution,Particularly useful for conservative staging because it explicitly says evidence quality is poor and reservoirs remain unidentified.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cercocebus atys | spillover_host | medium,ofae503.pdf
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cercocebus atys,spillover_host,medium,Strong 2026 field evidence for squirrel-linked spillover into wild mangabeys.,"Single natural outbreak, but directly relevant and species-level.",MPX-10,matched_sources_used,Transmission of MPXV from fire-footed rope squirrels to sooty mangabeys,Riutord-Fe C et al.,2026,primary field study,https://www.nature.com/articles/s41586-025-10086-y,10.1038/s41586-025-10086-y,41673146,,full_text,Cercocebus atys; Funisciurus pyrropus,Most important recent field paper in this batch; directly documents natural cross-species transmission in the wild.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cercocebus atys | spillover_host | medium,s41586-025-10086-y.pdf
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cynomys ludovicianus,amplifying_host,medium,2003 U.S. pet-trade outbreak animal that transmitted infection onward and is experimentally transmissible.,"Label as outbreak-specific amplifier, not endemic reservoir.",MPX-02,matched_sources_used,Mpox in Animals and Pets,CDC,2023,official CDC PDF,https://stacks.cdc.gov/view/cdc/132180/cdc_132180_DS1.pdf,,,,report_pdf,small mammals; non-human primates; prairie dogs,Explicitly distinguishes asymptomatic small mammals from symptomatic non-human primates and describes the 2003 prairie-dog outbreak.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cynomys ludovicianus | amplifying_host | medium,cdc_132180_DS1.pdf
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cynomys ludovicianus,amplifying_host,medium,2003 U.S. pet-trade outbreak animal that transmitted infection onward and is experimentally transmissible.,"Label as outbreak-specific amplifier, not endemic reservoir.",MPX-07,matched_sources_used,The Detection of Monkeypox in Humans in the Western Hemisphere,Reed KD et al.,2004,primary outbreak study,https://pubmed.ncbi.nlm.nih.gov/14736926/,10.1056/NEJMoa032299,14736926,,abstract_only,Cynomys ludovicianus,Classic species-level prairie-dog outbreak evidence.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cynomys ludovicianus | amplifying_host | medium,10.1056/NEJMoa032299
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cynomys ludovicianus,amplifying_host,medium,2003 U.S. pet-trade outbreak animal that transmitted infection onward and is experimentally transmissible.,"Label as outbreak-specific amplifier, not endemic reservoir.",MPX-08,matched_sources_used,"Spectrum of Infection and Risk Factors for Human Monkeypox, United States, 2003",Reynolds MG et al.,2007,epidemiological study,https://pubmed.ncbi.nlm.nih.gov/18252104/,10.3201/eid1309.070175,18252104,,abstract_only,Cynomys ludovicianus,Strong outbreak epidemiology linking human cases to infected prairie dogs and documenting no human-to-human transmission in that outbreak.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cynomys ludovicianus | amplifying_host | medium,07-0175_finalR.pdf
6,Phase N,n_batch_3_h5n1_mpox,Mpox (Monkeypox),host,Cynomys ludovicianus,amplifying_host,medium,2003 U.S. pet-trade outbreak animal that transmitted infection onward and is experimentally transmissible.,"Label as outbreak-specific amplifier, not endemic reservoir.",MPX-09,matched_sources_used,Monkeypox Disease Transmission in an Experimental Setting: Prairie Dog Animal Model,Hutson CL et al.,2011,experimental study,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0028295,10.1371/journal.pone.0028295,22164263,,full_text,Cynomys ludovicianus,Good support for outbreak-amplifier interpretation because it demonstrates multiple prairie-dog transmission routes.,multiple sources listed; verify each source supports the exact role grain,Mpox (Monkeypox) | host | Cynomys ludovicianus | amplifying_host | medium,mpox_dog.pdf
900,Phase V,manual_chikungunya_nhp_2026_06_03,Chikungunya fever,host,Erythrocebus patas,amplifying_host,medium,primary field serology and transmission-dynamics support,Strong species-level sylvatic-cycle support in Senegal; add with geographic and non-reservoir caveat.,CHIK-ALTHOUSE-2018,manual_local_source,Role of monkeys in the sylvatic cycle of chikungunya virus in Senegal,Althouse et al.,2018,primary field serology and transmission-dynamics study,https://doi.org/10.1038/s41467-018-03332-7,10.1038/s41467-018-03332-7,,PMC5817753,local_pdf_text,Erythrocebus patas,Species-level evidence from Senegal sylvatic-cycle study.,manual literature source check from local PDF text,Chikungunya fever | host | Erythrocebus patas | amplifying_host | medium,althouse2018_chikungunya_senegal_monkeys.pdf
900,Phase V,manual_chikungunya_nhp_2026_06_03,Chikungunya fever,host,Papio papio,amplifying_host,medium,primary field serology and transmission-dynamics support,Strong species-level sylvatic-cycle support in Senegal; add with geographic and non-reservoir caveat.,CHIK-ALTHOUSE-2018,manual_local_source,Role of monkeys in the sylvatic cycle of chikungunya virus in Senegal,Althouse et al.,2018,primary field serology and transmission-dynamics study,https://doi.org/10.1038/s41467-018-03332-7,10.1038/s41467-018-03332-7,,PMC5817753,local_pdf_text,Papio papio,Species-level evidence from Senegal sylvatic-cycle study.,manual literature source check from local PDF text,Chikungunya fever | host | Papio papio | amplifying_host | medium,althouse2018_chikungunya_senegal_monkeys.pdf
900,Phase V,manual_chikungunya_nhp_2026_06_03,Chikungunya fever,host,Macaca fascicularis,host_presence_only,low,primary post-outbreak vertebrate serology exposure evidence,Exposure evidence only; no RNA detection or amplification evidence.,CHIK-VOURCH-2014,manual_local_source,Chikungunya antibodies detected in non-human primates and rats in three Indian Ocean islands after the 2006 chikungunya outbreak,Vourc'h et al.,2014,primary vertebrate serology study,https://doi.org/10.1186/1297-9716-45-52,10.1186/1297-9716-45-52,,,local_pdf_text,Macaca fascicularis,Serology exposure evidence only; no CHIKV RNA detected.,manual literature source check from local PDF text,Chikungunya fever | host | Macaca fascicularis | host_presence_only | low,vourch2014_chikungunya_indian_ocean_primates_rats.pdf
